usuario_id,fecha,variante,dispositivo,gasto_previo_30d,convirtio,monto_compra
U119777,2026-08-07,B,Desktop,199.86,0,
U119778,2026-08-04,A,Android,68.33,0,
U119779,2026-08-13,B,iOS,187.66,1,102.24
U119780,2026-08-18,B,Android,92.24,0,
U119781,2026-08-16,A,Android,258.43,0,
U119782,2026-08-18,B,Android,392.2,0,
U119783,2026-08-14,B,Android,66.01,0,
U119784,2026-08-08,A,Desktop,135.61,0,
U119785,2026-08-07,A,Desktop,171.14,0,
U119786,2026-08-13,B,iOS,36.45,0,
U119787,2026-08-06,A,Android,75.79,1,234.55
U119788,2026-08-13,A,Android,226.15,0,
U119789,2026-08-11,A,Desktop,88.68,0,
U119790,2026-08-04,B,Android,95.43,0,
U119791,2026-08-14,B,Desktop,29.65,1,108.06
U119792,2026-08-17,B,Desktop,68.2,0,
U119793,2026-08-13,B,Android,74.48,1,236.88
U119794,2026-08-12,A,Android,193.01,0,
U119795,2026-08-23,A,Android,139.99,0,
U119796,2026-08-04,A,Android,346.08,0,
U119797,2026-08-20,B,Desktop,95.98,0,
U119798,2026-08-08,B,Android,65.09,0,
U119799,2026-08-23,A,Android,106.07,0,
U119800,2026-08-04,B,iOS,154.63,0,
U119801,2026-08-04,B,Android,117.96,0,
U119802,2026-08-06,B,Desktop,97.14,0,
U119803,2026-08-06,A,Desktop,33.08,0,
U119804,2026-08-05,A,Desktop,52.18,0,
U119805,2026-08-16,A,Android,22.01,0,
U119806,2026-08-11,A,Desktop,31.85,0,
U119807,2026-08-05,A,Desktop,37.93,0,
U119808,2026-08-06,B,Android,70.48,0,
U119809,2026-08-10,B,Desktop,67.79,0,
U119810,2026-08-20,B,Android,126.31,0,
U119811,2026-08-22,B,iOS,27.08,0,
U119812,2026-08-23,A,Android,40.05,0,
U119813,2026-08-23,B,Desktop,86.32,1,196.81
U119814,2026-08-12,B,iOS,96.23,0,
U119815,2026-08-05,A,Android,64.77,0,
U119816,2026-08-16,B,iOS,208.14,1,108.72
U119817,2026-08-23,A,Android,237.18,0,
U119818,2026-08-21,B,Android,111.71,0,
U119819,2026-08-03,A,iOS,108.58,0,
U119820,2026-08-17,B,Desktop,131.88,0,
U119821,2026-08-11,B,Desktop,121.21,0,
U119822,2026-08-17,B,Desktop,282.37,0,
U119823,2026-08-09,B,iOS,230.67,0,
U119824,2026-08-14,B,iOS,244.96,0,
U119825,2026-08-23,A,Android,235.87,0,
U119826,2026-08-17,B,iOS,53.26,0,
U119827,2026-08-12,B,Android,189.62,0,
U119828,2026-08-13,A,Desktop,48.42,0,
U119829,2026-08-06,B,iOS,100.84,0,
U119830,2026-08-12,A,iOS,85.6,0,
U119831,2026-08-06,A,Android,76.31,0,
U119832,2026-08-23,A,Android,122.79,0,
U119833,2026-08-20,A,Android,66.14,0,
U119834,2026-08-15,A,Desktop,125.14,0,
U119835,2026-08-19,B,Android,100.79,0,
U119836,2026-08-05,B,Desktop,54.64,1,156.82
U119837,2026-08-23,B,Android,24.64,0,
U119838,2026-08-17,A,Desktop,166.32,0,
U119839,2026-08-08,B,Desktop,77.36,0,
U119840,2026-08-16,B,Desktop,67.85,0,
U119841,2026-08-15,A,Android,61.89,0,
U119842,2026-08-04,B,Android,52.81,0,
U119843,2026-08-08,A,iOS,109.03,0,
U119844,2026-08-19,A,Desktop,40.99,0,
U119845,2026-08-16,A,Desktop,105.51,0,
U119846,2026-08-15,A,iOS,102.45,0,
U119847,2026-08-13,A,Android,167.14,0,
U119848,2026-08-12,B,Desktop,102.96,1,161.95
U119849,2026-08-14,A,Desktop,187.85,0,
U119850,2026-08-04,A,Android,434.81,0,
U119851,2026-08-08,A,iOS,209.62,0,
U119852,2026-08-04,A,Desktop,54.71,0,
U119853,2026-08-23,B,Desktop,56.77,0,
U119854,2026-08-18,A,Android,90.75,0,
U119855,2026-08-08,B,Desktop,165.8,0,
U119856,2026-08-14,A,Android,93.9,0,
U119857,2026-08-22,B,Android,135.22,0,
U119858,2026-08-23,B,Desktop,64.74,1,182.33
U119859,2026-08-08,A,Android,57.38,0,
U119860,2026-08-04,A,Android,132.99,1,186.29
U119861,2026-08-15,B,Android,53.96,0,
U119862,2026-08-22,B,Desktop,88.15,1,144.41
U119863,2026-08-14,B,Android,139.44,0,
U119864,2026-08-14,A,Android,49.83,0,
U119865,2026-08-12,A,iOS,116.25,0,
U119866,2026-08-13,A,iOS,83.18,0,
U119867,2026-08-20,A,iOS,25.8,0,
U119868,2026-08-03,A,Android,78.07,0,
U119869,2026-08-19,A,Android,156.38,0,
U119870,2026-08-14,A,Android,58.0,0,
U119871,2026-08-05,B,Android,425.43,0,
U119872,2026-08-12,B,Android,246.03,0,
U119873,2026-08-16,A,Desktop,197.11,1,125.62
U119874,2026-08-15,A,Desktop,69.84,0,
U119875,2026-08-17,B,Android,35.79,0,
U119876,2026-08-22,A,iOS,90.57,0,
U119877,2026-08-12,B,Android,113.5,0,
U119878,2026-08-09,A,Android,199.5,0,
U119879,2026-08-08,A,Android,181.11,0,
U119880,2026-08-08,A,Android,173.22,0,
U119881,2026-08-14,A,iOS,38.53,0,
U119882,2026-08-06,A,iOS,45.56,0,
U119883,2026-08-14,A,Desktop,200.99,0,
U119884,2026-08-16,A,Android,164.08,0,
U119885,2026-08-12,A,Desktop,97.56,0,
U119886,2026-08-07,A,Android,36.09,0,
U119887,2026-08-15,B,Desktop,174.74,0,
U119888,2026-08-15,B,iOS,37.3,0,
U119889,2026-08-15,A,iOS,82.66,0,
U119890,2026-08-20,A,Android,61.44,0,
U119891,2026-08-16,A,iOS,105.51,0,
U119892,2026-08-12,A,Android,106.28,0,
U119893,2026-08-23,A,Android,70.11,0,
U119894,2026-08-22,B,Desktop,115.28,0,
U119895,2026-08-06,B,Android,79.62,0,
U119896,2026-08-23,A,Android,211.75,0,
U119897,2026-08-13,B,Android,125.68,0,
U119898,2026-08-18,A,Desktop,177.03,0,
U119899,2026-08-04,B,Desktop,69.46,1,90.13
U119900,2026-08-23,A,Android,207.91,0,
U119901,2026-08-17,B,Android,54.71,0,
U119902,2026-08-18,B,Desktop,22.66,0,
U119903,2026-08-18,B,Android,200.68,0,
U119904,2026-08-14,B,iOS,171.15,0,
U119905,2026-08-18,A,Desktop,221.06,0,
U119906,2026-08-20,A,Android,116.65,0,
U119907,2026-08-05,A,Desktop,118.05,0,
U119908,2026-08-09,B,Android,152.31,0,
U119909,2026-08-06,B,Desktop,173.16,0,
U119910,2026-08-17,A,Android,65.4,0,
U119911,2026-08-18,B,Android,104.89,0,
U119912,2026-08-08,B,Android,231.0,0,
U119913,2026-08-15,A,Desktop,319.39,0,
U119914,2026-08-23,B,Android,208.68,0,
U119915,2026-08-18,A,Android,55.71,0,
U119916,2026-08-23,A,Android,59.11,0,
U119917,2026-08-03,B,Desktop,115.48,1,203.33
U119918,2026-08-10,B,Desktop,214.11,0,
U119919,2026-08-13,A,Android,70.45,0,
U119920,2026-08-21,B,iOS,82.67,0,
U119921,2026-08-12,A,Desktop,98.66,0,
U119922,2026-08-14,A,Desktop,121.8,0,
U119923,2026-08-04,A,Android,83.12,0,
U119924,2026-08-08,A,iOS,53.34,0,
U119925,2026-08-23,B,Android,148.28,0,
U119926,2026-08-19,B,Desktop,129.61,0,
U119927,2026-08-05,A,Android,86.81,1,124.57
U119928,2026-08-04,A,Desktop,77.12,0,
U119929,2026-08-12,A,Desktop,164.78,0,
U119930,2026-08-20,A,Android,425.2,0,
U119931,2026-08-03,A,Desktop,77.36,1,101.99
U119932,2026-08-16,B,Desktop,130.38,0,
U119933,2026-08-05,B,Desktop,51.63,0,
U119934,2026-08-10,B,Android,164.66,1,172.86
U119935,2026-08-08,A,Android,45.98,0,
U119936,2026-08-10,B,Android,130.63,0,
U119937,2026-08-08,A,Android,35.92,0,
U119938,2026-08-12,A,iOS,213.5,0,
U119939,2026-08-23,B,iOS,46.23,0,
U119940,2026-08-10,B,Android,89.19,0,
U119941,2026-08-18,A,Android,96.41,0,
U119942,2026-08-09,A,Android,126.98,1,101.01
U119943,2026-08-07,A,iOS,106.8,0,
U119944,2026-08-23,B,Android,41.52,0,
U119945,2026-08-19,B,Desktop,197.12,0,
U119946,2026-08-11,A,Desktop,260.01,0,
U119947,2026-08-04,B,Desktop,37.05,0,
U119948,2026-08-09,A,Android,112.74,0,
U119949,2026-08-20,A,Android,97.22,0,
U119950,2026-08-04,A,Android,95.66,0,
U119951,2026-08-11,B,Desktop,74.25,0,
U119952,2026-08-14,A,Android,26.67,0,
U119953,2026-08-13,B,Desktop,290.49,0,
U119954,2026-08-21,A,Android,185.19,0,
U119955,2026-08-12,A,Android,65.58,0,
U119956,2026-08-09,B,Android,177.42,0,
U119957,2026-08-11,B,Desktop,162.88,1,175.87
U119958,2026-08-06,B,Android,39.15,0,
U119959,2026-08-08,A,Android,137.52,0,
U119960,2026-08-18,A,Desktop,122.1,0,
U119961,2026-08-08,B,iOS,102.16,0,
U119962,2026-08-19,B,Desktop,33.19,0,
U119963,2026-08-08,A,iOS,173.35,0,
U119964,2026-08-08,A,Desktop,46.1,0,
U119965,2026-08-20,A,Desktop,40.77,0,
U119966,2026-08-15,A,Android,46.6,0,
U119967,2026-08-12,B,iOS,319.86,0,
U119968,2026-08-05,A,Desktop,72.5,0,
U119969,2026-08-04,A,Android,174.52,0,
U119970,2026-08-14,B,Android,181.33,0,
U119971,2026-08-16,B,Android,110.42,0,
U119972,2026-08-14,B,Android,81.64,0,
U119973,2026-08-11,B,Android,63.36,0,
U119974,2026-08-21,A,Desktop,152.17,0,
U119975,2026-08-06,A,iOS,252.92,1,476.02
U119976,2026-08-06,B,Desktop,50.95,0,
U119977,2026-08-06,B,Desktop,100.02,1,119.3
U119978,2026-08-08,B,Android,110.97,0,
U119979,2026-08-21,A,Android,621.89,0,
U119980,2026-08-19,A,Android,102.37,0,
U119981,2026-08-14,A,Android,105.37,0,
U119982,2026-08-08,B,Android,95.69,0,
U119983,2026-08-12,A,Android,252.14,0,
U119984,2026-08-13,A,iOS,134.08,0,
U119985,2026-08-12,B,Android,79.98,0,
U119986,2026-08-15,A,Android,151.72,0,
U119987,2026-08-06,A,Android,89.18,0,
U119988,2026-08-10,A,Android,99.92,0,
U119989,2026-08-13,A,Android,107.76,0,
U119990,2026-08-18,B,Desktop,132.35,0,
U119991,2026-08-18,B,iOS,113.56,0,
U119992,2026-08-04,B,iOS,138.37,0,
U119993,2026-08-12,A,Desktop,47.61,0,
U119994,2026-08-23,A,Desktop,160.57,0,
U119995,2026-08-11,B,Android,106.64,0,
U119996,2026-08-07,A,iOS,312.38,0,
U119997,2026-08-17,B,iOS,328.2,0,
U119998,2026-08-04,B,iOS,77.58,0,
U119999,2026-08-05,A,Android,160.04,0,
U120000,2026-08-18,B,Android,155.6,0,
U120001,2026-08-23,B,Desktop,49.35,0,
U120002,2026-08-16,B,Android,84.75,0,
U120003,2026-08-23,B,Android,87.38,0,
U120004,2026-08-14,B,Android,52.21,0,
U120005,2026-08-04,B,Desktop,114.99,0,
U120006,2026-08-10,B,Desktop,140.44,0,
U120007,2026-08-10,A,iOS,57.84,1,257.56
U120008,2026-08-21,A,iOS,74.57,0,
U120009,2026-08-21,A,Desktop,13.21,0,
U120010,2026-08-18,A,Desktop,211.9,0,
U120011,2026-08-04,B,Android,153.11,0,
U120012,2026-08-08,A,Android,61.62,0,
U120013,2026-08-20,B,Android,72.53,0,
U120014,2026-08-15,A,Android,73.29,0,
U120015,2026-08-09,A,Android,207.06,0,
U120016,2026-08-03,A,Android,166.29,0,
U120017,2026-08-19,B,Desktop,52.02,0,
U120018,2026-08-05,B,iOS,80.49,0,
U120019,2026-08-23,A,Desktop,123.22,0,
U120020,2026-08-13,A,Android,75.26,0,
U120021,2026-08-06,B,Android,25.08,0,
U120022,2026-08-19,A,Desktop,35.8,0,
U120023,2026-08-04,A,Android,292.35,0,
U120024,2026-08-05,A,Android,126.36,0,
U120025,2026-08-19,B,Android,118.9,0,
U120026,2026-08-06,A,Desktop,53.31,0,
U120027,2026-08-07,A,iOS,152.02,0,
U120028,2026-08-23,A,iOS,78.14,0,
U120029,2026-08-22,A,Desktop,142.83,0,
U120030,2026-08-13,B,Android,140.31,1,437.29
U120031,2026-08-12,A,Android,94.23,0,
U120032,2026-08-20,A,Desktop,392.81,0,
U120033,2026-08-20,A,Android,84.59,0,
U120034,2026-08-14,B,Android,140.27,0,
U120035,2026-08-17,B,Android,32.39,0,
U120036,2026-08-07,A,Android,88.25,1,362.83
U120037,2026-08-06,B,Android,131.22,0,
U120038,2026-08-04,B,Android,410.78,0,
U120039,2026-08-06,B,Android,80.23,1,94.73
U120040,2026-08-14,B,Android,100.27,0,
U120041,2026-08-11,A,iOS,179.64,0,
U120042,2026-08-16,B,Android,111.25,0,
U120043,2026-08-16,B,iOS,221.76,1,85.98
U120044,2026-08-18,A,iOS,112.8,0,
U120045,2026-08-16,A,Desktop,167.14,0,
U120046,2026-08-04,B,Android,65.38,0,
U120047,2026-08-22,A,Android,112.03,0,
U120048,2026-08-12,A,Desktop,76.09,0,
U120049,2026-08-15,B,iOS,11.14,0,
U120050,2026-08-12,B,Android,167.33,0,
U120051,2026-08-18,B,iOS,93.99,0,
U120052,2026-08-12,B,Android,19.59,0,
U120053,2026-08-05,B,Android,263.99,0,
U120054,2026-08-22,B,Android,162.62,0,
U120055,2026-08-18,B,Android,33.3,0,
U120056,2026-08-20,A,Desktop,86.02,0,
U120057,2026-08-11,B,Android,86.46,0,
U120058,2026-08-14,B,Android,170.92,1,80.87
U120059,2026-08-06,A,Desktop,69.76,0,
U120060,2026-08-20,A,iOS,129.0,0,
U120061,2026-08-16,A,Desktop,126.41,0,
U120062,2026-08-09,B,iOS,60.0,0,
U120063,2026-08-10,B,Android,57.19,0,
U120064,2026-08-15,B,Desktop,25.94,0,
U120065,2026-08-07,B,iOS,118.54,1,143.91
U120066,2026-08-20,B,Android,103.09,0,
U120067,2026-08-04,A,Android,212.91,0,
U120068,2026-08-14,B,Android,60.19,0,
U120069,2026-08-08,A,Android,104.93,0,
U120070,2026-08-18,B,Android,317.54,0,
U120071,2026-08-21,A,Desktop,66.77,0,
U120072,2026-08-04,B,Android,61.44,0,
U120073,2026-08-11,A,iOS,59.34,0,
U120074,2026-08-21,A,Android,89.6,0,
U120075,2026-08-18,A,iOS,34.83,0,
U120076,2026-08-06,B,Desktop,28.82,1,221.4
U120077,2026-08-23,B,Android,77.91,0,
U120078,2026-08-16,B,Android,32.78,0,
U120079,2026-08-20,A,Android,348.61,0,
U120080,2026-08-18,B,iOS,184.23,0,
U120081,2026-08-22,A,Android,101.3,0,
U120082,2026-08-21,A,Android,79.61,0,
U120083,2026-08-22,B,Android,44.67,0,
U120084,2026-08-10,A,Desktop,173.64,0,
U120085,2026-08-11,A,iOS,149.38,0,
U120086,2026-08-06,A,Android,85.21,0,
U120087,2026-08-09,B,Android,102.83,0,
U120088,2026-08-18,B,iOS,213.75,0,
U120089,2026-08-08,B,Desktop,110.25,0,
U120090,2026-08-10,B,Android,107.11,1,200.55
U120091,2026-08-08,A,iOS,86.39,0,
U120092,2026-08-16,A,Desktop,103.95,0,
U120093,2026-08-06,B,Android,552.45,0,
U120094,2026-08-20,B,iOS,472.61,0,
U120095,2026-08-08,B,Desktop,251.55,0,
U120096,2026-08-19,B,Android,255.82,0,
U120097,2026-08-18,A,Android,236.8,0,
U120098,2026-08-07,B,Android,126.09,0,
U120099,2026-08-08,B,Android,32.49,0,
U120100,2026-08-13,B,Desktop,226.01,0,
U120101,2026-08-10,A,Android,47.9,0,
U120102,2026-08-21,B,Desktop,90.25,0,
U120103,2026-08-22,A,Android,64.68,0,
U120104,2026-08-05,B,Desktop,128.67,0,
U120105,2026-08-21,B,iOS,107.1,0,
U120106,2026-08-09,A,Android,58.76,0,
U120107,2026-08-04,A,Android,61.36,0,
U120108,2026-08-20,A,Desktop,60.18,0,
U120109,2026-08-15,B,Android,131.01,0,
U120110,2026-08-20,A,Android,123.48,0,
U120111,2026-08-08,B,Android,38.65,0,
U120112,2026-08-16,A,Desktop,213.94,0,
U120113,2026-08-22,B,Android,128.1,0,
U120114,2026-08-20,B,Android,100.87,0,
U120115,2026-08-14,B,Desktop,725.62,0,
U120116,2026-08-14,A,Android,47.18,0,
U120117,2026-08-23,A,iOS,122.77,1,87.0
U120118,2026-08-06,B,Desktop,100.2,0,
U120119,2026-08-22,A,iOS,110.63,1,118.58
U120120,2026-08-05,A,iOS,124.91,0,
U120121,2026-08-05,A,Desktop,120.3,0,
U120122,2026-08-07,A,iOS,28.23,0,
U120123,2026-08-17,A,Android,158.67,1,49.69
U120124,2026-08-06,B,Android,108.75,0,
U120125,2026-08-05,B,Android,32.06,1,113.06
U120126,2026-08-17,B,Desktop,177.16,0,
U120127,2026-08-06,A,Android,157.33,0,
U120128,2026-08-19,B,Android,135.73,0,
U120129,2026-08-04,A,iOS,189.29,1,194.26
U120130,2026-08-08,A,Android,119.19,0,
U120131,2026-08-09,B,Android,25.01,0,
U120132,2026-08-18,A,Desktop,211.73,0,
U120133,2026-08-19,B,Android,75.94,0,
U120134,2026-08-03,A,Desktop,176.54,0,
U120135,2026-08-09,A,Android,102.91,0,
U120136,2026-08-09,A,Desktop,69.04,0,
U120137,2026-08-08,A,Desktop,240.76,1,75.94
U120138,2026-08-06,A,Desktop,22.73,1,183.62
U120139,2026-08-19,A,Android,114.73,0,
U120140,2026-08-03,A,Android,67.35,0,
U120141,2026-08-12,A,Android,47.95,0,
U120142,2026-08-06,B,Android,33.18,1,203.0
U120143,2026-08-19,B,Android,142.35,0,
U120144,2026-08-10,A,Desktop,115.61,0,
U120145,2026-08-13,B,Desktop,577.25,0,
U120146,2026-08-16,B,Android,55.54,0,
U120147,2026-08-07,A,Android,93.83,0,
U120148,2026-08-10,A,Android,85.98,0,
U120149,2026-08-18,A,iOS,185.94,0,
U120150,2026-08-06,A,Desktop,139.94,0,
U120151,2026-08-12,B,Desktop,102.08,0,
U120152,2026-08-23,A,Android,286.57,0,
U120153,2026-08-18,A,Android,511.02,0,
U120154,2026-08-04,B,Android,294.03,0,
U120155,2026-08-19,A,Android,73.03,0,
U120156,2026-08-23,A,Android,161.8,0,
U120157,2026-08-08,B,Desktop,310.03,0,
U120158,2026-08-21,B,Android,272.83,0,
U120159,2026-08-04,A,Desktop,183.48,0,
U120160,2026-08-23,A,Desktop,88.9,0,
U120161,2026-08-14,B,Android,25.55,0,
U120162,2026-08-05,B,Desktop,191.62,0,
U120163,2026-08-23,A,iOS,164.1,0,
U120164,2026-08-12,B,iOS,45.01,0,
U120165,2026-08-12,B,Desktop,134.48,0,
U120166,2026-08-11,B,Android,40.54,0,
U120167,2026-08-08,B,iOS,37.23,0,
U120168,2026-08-14,B,Android,569.37,0,
U120169,2026-08-20,B,Desktop,127.96,0,
U120170,2026-08-08,B,Android,39.66,0,
U120171,2026-08-10,B,Desktop,48.99,0,
U120172,2026-08-17,B,Android,449.46,0,
U120173,2026-08-17,A,Android,438.01,0,
U120174,2026-08-10,B,Android,193.54,0,
U120175,2026-08-22,A,Desktop,207.99,0,
U120176,2026-08-16,B,Android,109.07,1,149.0
U120177,2026-08-16,B,Android,63.78,0,
U120178,2026-08-16,B,Desktop,81.11,0,
U120179,2026-08-13,A,Android,56.03,0,
U120180,2026-08-22,B,Android,152.48,0,
U120181,2026-08-11,B,Android,45.61,0,
U120182,2026-08-14,A,Android,113.7,0,
U120183,2026-08-20,B,Android,100.38,0,
U120184,2026-08-11,A,iOS,83.1,0,
U120185,2026-08-08,A,Android,63.14,0,
U120186,2026-08-19,B,iOS,174.43,0,
U120187,2026-08-19,B,Android,34.07,0,
U120188,2026-08-15,B,iOS,28.55,0,
U120189,2026-08-09,A,Desktop,58.89,0,
U120190,2026-08-15,A,Android,82.71,0,
U120191,2026-08-14,B,Android,147.36,0,
U120192,2026-08-15,B,iOS,103.85,0,
U120193,2026-08-11,A,Android,77.68,0,
U120194,2026-08-17,A,Android,145.95,1,103.25
U120195,2026-08-19,A,Desktop,167.04,0,
U120196,2026-08-18,A,Desktop,102.31,0,
U120197,2026-08-16,B,Android,35.02,0,
U120198,2026-08-11,A,Android,96.27,0,
U120199,2026-08-16,A,iOS,61.43,0,
U120200,2026-08-08,A,Android,40.72,0,
U120201,2026-08-06,B,Desktop,291.86,0,
U120202,2026-08-13,B,Android,79.79,0,
U120203,2026-08-08,B,iOS,150.66,0,
U120204,2026-08-07,B,Android,45.68,1,182.14
U120205,2026-08-22,A,iOS,75.79,0,
U120206,2026-08-04,A,Android,120.01,0,
U120207,2026-08-07,A,iOS,137.6,1,169.65
U120208,2026-08-23,B,iOS,76.34,0,
U120209,2026-08-06,B,Android,201.61,0,
U120210,2026-08-08,B,Android,98.88,0,
U120211,2026-08-21,B,Android,32.21,0,
U120212,2026-08-12,B,Android,72.83,0,
U120213,2026-08-06,B,Android,100.72,0,
U120214,2026-08-13,B,Android,63.66,0,
U120215,2026-08-07,B,Android,92.94,0,
U120216,2026-08-05,B,iOS,95.13,0,
U120217,2026-08-20,A,iOS,99.25,0,
U120218,2026-08-04,B,iOS,157.32,0,
U120219,2026-08-14,B,iOS,147.69,0,
U120220,2026-08-04,A,iOS,708.49,0,
U120221,2026-08-22,A,Desktop,144.72,0,
U120222,2026-08-09,A,Android,200.43,0,
U120223,2026-08-08,A,Desktop,23.85,0,
U120224,2026-08-05,A,Desktop,461.15,0,
U120225,2026-08-03,B,Android,41.31,0,
U120226,2026-08-08,B,Desktop,129.57,0,
U120227,2026-08-19,B,Android,78.26,0,
U120228,2026-08-22,B,Desktop,234.3,0,
U120229,2026-08-23,A,Android,124.19,0,
U120230,2026-08-03,A,Desktop,230.83,0,
U120231,2026-08-06,B,iOS,120.31,0,
U120232,2026-08-23,A,Android,53.5,0,
U120233,2026-08-15,B,Desktop,54.39,1,59.55
U120234,2026-08-21,B,Android,60.25,0,
U120235,2026-08-09,A,Desktop,108.35,0,
U120236,2026-08-13,B,Desktop,32.92,0,
U120237,2026-08-22,A,Android,203.76,0,
U120238,2026-08-14,B,Android,33.82,0,
U120239,2026-08-19,A,iOS,58.92,0,
U120240,2026-08-20,A,Android,220.71,0,
U120241,2026-08-21,A,Android,337.47,0,
U120242,2026-08-15,A,iOS,110.61,0,
U120243,2026-08-15,A,Android,369.76,0,
U120244,2026-08-13,A,Desktop,101.47,0,
U120245,2026-08-07,A,iOS,65.34,0,
U120246,2026-08-09,A,Android,35.47,0,
U120247,2026-08-12,A,Desktop,127.36,0,
U120248,2026-08-13,A,Android,76.38,0,
U120249,2026-08-17,B,Android,102.45,0,
U120250,2026-08-17,B,Desktop,77.13,0,
U120251,2026-08-05,B,Android,50.95,0,
U120252,2026-08-16,A,iOS,199.24,0,
U120253,2026-08-23,A,Android,58.39,0,
U120254,2026-08-19,B,Desktop,191.79,0,
U120255,2026-08-06,A,Android,81.53,0,
U120256,2026-08-12,A,iOS,94.59,0,
U120257,2026-08-12,A,Desktop,36.68,0,
U120258,2026-08-05,B,Android,67.78,0,
U120259,2026-08-09,A,Desktop,22.52,0,
U120260,2026-08-13,A,Android,167.22,1,137.82
U120261,2026-08-23,B,Desktop,58.31,0,
U120262,2026-08-17,B,Android,155.69,0,
U120263,2026-08-06,A,iOS,29.26,0,
U120264,2026-08-13,A,Desktop,87.08,0,
U120265,2026-08-15,B,iOS,208.27,1,73.44
U120266,2026-08-10,B,Android,63.19,0,
U120267,2026-08-19,A,Android,276.88,1,187.41
U120268,2026-08-21,B,Android,160.31,1,122.38
U120269,2026-08-12,A,Android,39.53,1,199.16
U120270,2026-08-07,A,Android,107.13,0,
U120271,2026-08-22,B,iOS,50.33,0,
U120272,2026-08-23,A,Desktop,179.54,0,
U120273,2026-08-08,A,Desktop,159.78,0,
U120274,2026-08-11,B,Android,28.42,0,
U120275,2026-08-23,A,Android,169.82,0,
U120276,2026-08-05,A,Android,102.48,0,
U120277,2026-08-19,B,Android,64.33,0,
U120278,2026-08-10,A,iOS,86.14,0,
U120279,2026-08-04,A,Android,69.85,0,
U120280,2026-08-23,A,Android,153.1,0,
U120281,2026-08-13,B,Desktop,132.98,0,
U120282,2026-08-06,B,iOS,106.12,0,
U120283,2026-08-09,B,iOS,43.38,0,
U120284,2026-08-06,B,iOS,45.72,0,
U120285,2026-08-16,B,Android,61.21,0,
U120286,2026-08-22,A,iOS,149.98,0,
U120287,2026-08-08,A,iOS,67.37,0,
U120288,2026-08-20,B,Desktop,123.36,0,
U120289,2026-08-13,B,Desktop,78.96,0,
U120290,2026-08-03,B,Desktop,105.26,0,
U120291,2026-08-12,A,Android,113.16,0,
U120292,2026-08-07,B,Android,70.95,0,
U120293,2026-08-14,A,Android,71.61,0,
U120294,2026-08-07,B,iOS,99.12,0,
U120295,2026-08-22,B,Desktop,54.16,0,
U120296,2026-08-15,B,Android,38.07,1,437.48
U120297,2026-08-05,A,Android,67.37,0,
U120298,2026-08-18,A,Android,152.87,0,
U120299,2026-08-23,B,Desktop,140.44,0,
U120300,2026-08-05,B,Android,153.06,0,
U120301,2026-08-16,B,Android,151.18,0,
U120302,2026-08-20,B,Android,211.15,0,
U120303,2026-08-08,A,Desktop,155.86,0,
U120304,2026-08-18,B,Desktop,102.44,0,
U120305,2026-08-21,A,Desktop,116.68,0,
U120306,2026-08-09,A,iOS,72.47,0,
U120307,2026-08-10,B,Android,180.43,1,184.26
U120308,2026-08-23,B,Desktop,238.19,0,
U120309,2026-08-17,A,Android,138.67,0,
U120310,2026-08-19,B,Desktop,49.04,0,
U120311,2026-08-23,A,Android,107.26,0,
U120312,2026-08-10,B,Android,102.63,0,
U120313,2026-08-06,B,Desktop,43.73,0,
U120314,2026-08-13,A,Android,106.67,0,
U120315,2026-08-05,A,Android,38.78,0,
U120316,2026-08-08,A,Desktop,140.32,0,
U120317,2026-08-22,B,Android,101.81,0,
U120318,2026-08-14,B,iOS,145.26,0,
U120319,2026-08-09,A,Android,131.87,0,
U120320,2026-08-05,B,Android,380.99,0,
U120321,2026-08-13,A,Android,22.59,0,
U120322,2026-08-13,A,Desktop,359.97,1,122.35
U120323,2026-08-23,B,Android,91.4,0,
U120324,2026-08-23,A,iOS,74.73,0,
U120325,2026-08-04,B,Desktop,288.37,0,
U120326,2026-08-20,B,Android,80.89,0,
U120327,2026-08-08,B,Desktop,53.38,0,
U120328,2026-08-19,A,Android,177.34,0,
U120329,2026-08-05,B,iOS,127.15,0,
U120330,2026-08-18,A,iOS,50.6,0,
U120331,2026-08-12,B,Android,104.04,0,
U120332,2026-08-13,A,Android,71.44,0,
U120333,2026-08-18,A,Desktop,147.12,0,
U120334,2026-08-18,A,Desktop,22.43,0,
U120335,2026-08-12,B,Desktop,42.49,0,
U120336,2026-08-20,A,Android,225.93,0,
U120337,2026-08-07,A,Desktop,77.39,0,
U120338,2026-08-17,B,Desktop,70.82,0,
U120339,2026-08-13,A,iOS,121.88,0,
U120340,2026-08-09,A,Android,149.98,0,
U120341,2026-08-17,B,Desktop,142.24,0,
U120342,2026-08-20,A,Android,322.35,0,
U120343,2026-08-10,A,Desktop,100.75,0,
U120344,2026-08-17,B,Android,107.13,0,
U120345,2026-08-17,A,Android,99.99,1,182.79
U120346,2026-08-10,A,Desktop,59.06,0,
U120347,2026-08-11,A,Desktop,46.11,0,
U120348,2026-08-23,B,iOS,282.19,0,
U120349,2026-08-09,A,Desktop,257.59,0,
U120350,2026-08-21,A,Android,239.02,0,
U120351,2026-08-14,B,iOS,237.06,0,
U120352,2026-08-08,A,Android,72.05,0,
U120353,2026-08-12,A,Android,38.18,0,
U120354,2026-08-12,A,Android,90.83,0,
U120355,2026-08-18,B,Desktop,57.69,0,
U120356,2026-08-17,A,iOS,148.07,0,
