transaccion_id,tipo_operacion,version_api,datacenter,hora,franja,latencia_ms,error,satisfaccion
T511666,Pago QR,v2,Trujillo,4,Normal,56.4,0,5.0
T511667,Consulta de saldo,v1,Trujillo,2,Normal,102.4,0,5.0
T511668,Transferencia,v1,Lima,9,Pico,234.5,0,5.0
T511669,Pago QR,v1,Lima,4,Normal,304.3,0,3.0
T511670,Transferencia,v1,Lima,20,Pico,399.8,0,4.0
T511671,Consulta de saldo,v1,Trujillo,19,Pico,160.3,0,4.0
T511672,Transferencia,v2,Arequipa,0,Normal,334.3,0,4.0
T511673,Recarga celular,v1,Lima,12,Normal,170.1,0,4.0
T511674,Consulta de saldo,v2,Arequipa,6,Normal,130.7,0,5.0
T511675,Transferencia,v1,Lima,11,Normal,791.6,0,4.0
T511676,Transferencia,v2,Lima,17,Normal,167.0,0,4.0
T511677,Pago de servicios,v1,Lima,9,Pico,356.6,0,4.0
T511678,Recarga celular,v2,Lima,3,Normal,88.5,0,4.0
T511679,Recarga celular,v2,Lima,10,Pico,240.8,0,5.0
T511680,Pago QR,v1,Trujillo,9,Pico,418.1,0,3.0
T511681,Consulta de saldo,v2,Arequipa,20,Pico,101.7,0,4.0
T511682,Pago de servicios,v1,Lima,8,Pico,1181.1,0,2.0
T511683,Pago de servicios,v1,Trujillo,1,Normal,787.5,0,3.0
T511684,Recarga celular,v1,Trujillo,5,Normal,110.4,0,5.0
T511685,Pago de servicios,v1,Lima,16,Normal,487.6,0,3.0
T511686,Consulta de saldo,v2,Lima,17,Normal,65.0,0,5.0
T511687,Pago de servicios,v1,Arequipa,13,Normal,330.2,0,3.0
T511688,Pago de servicios,v1,Lima,22,Normal,338.3,0,5.0
T511689,Transferencia,v1,Lima,3,Normal,892.3,0,5.0
T511690,Pago de servicios,v1,Arequipa,4,Normal,320.8,0,4.0
T511691,Pago de servicios,v2,Lima,19,Pico,365.4,0,4.0
T511692,Consulta de saldo,v2,Lima,0,Normal,157.1,0,5.0
T511693,Consulta de saldo,v2,Arequipa,20,Pico,65.1,0,5.0
T511694,Pago de servicios,v1,Trujillo,16,Normal,366.6,0,4.0
T511695,Pago QR,v2,Lima,18,Pico,281.4,0,5.0
T511696,Recarga celular,v1,Lima,2,Normal,344.9,0,4.0
T511697,Recarga celular,v2,Arequipa,10,Pico,380.2,0,3.0
T511698,Recarga celular,v1,Lima,12,Normal,123.5,0,4.0
T511699,Recarga celular,v2,Lima,14,Normal,228.4,0,4.0
T511700,Pago QR,v2,Arequipa,14,Normal,353.6,0,4.0
T511701,Pago QR,v2,Arequipa,11,Normal,217.0,0,4.0
T511702,Transferencia,v1,Lima,15,Normal,120.6,0,4.0
T511703,Recarga celular,v1,Trujillo,14,Normal,339.0,0,3.0
T511704,Consulta de saldo,v2,Arequipa,22,Normal,117.1,0,5.0
T511705,Consulta de saldo,v1,Trujillo,0,Normal,85.5,0,5.0
T511706,Pago de servicios,v1,Lima,8,Pico,366.0,0,4.0
T511707,Consulta de saldo,v2,Trujillo,10,Pico,318.6,0,3.0
T511708,Consulta de saldo,v2,Lima,0,Normal,114.2,0,5.0
T511709,Transferencia,v1,Lima,17,Normal,221.3,0,4.0
T511710,Recarga celular,v1,Lima,22,Normal,122.9,0,4.0
T511711,Pago QR,v2,Trujillo,10,Pico,265.7,0,5.0
T511712,Transferencia,v2,Lima,21,Pico,164.2,0,5.0
T511713,Recarga celular,v1,Lima,6,Normal,199.4,0,3.0
T511714,Pago de servicios,v1,Lima,11,Normal,377.5,0,3.0
T511715,Pago QR,v2,Trujillo,10,Pico,199.0,0,4.0
T511716,Pago QR,v1,Lima,20,Pico,187.6,0,4.0
T511717,Transferencia,v1,Arequipa,10,Pico,143.4,0,5.0
T511718,Recarga celular,v2,Arequipa,4,Normal,197.1,0,5.0
T511719,Recarga celular,v2,Arequipa,16,Normal,189.5,0,4.0
T511720,Consulta de saldo,v2,Lima,6,Normal,75.1,0,4.0
T511721,Recarga celular,v1,Lima,6,Normal,308.4,0,4.0
T511722,Transferencia,v1,Trujillo,11,Normal,419.3,0,5.0
T511723,Pago de servicios,v2,Arequipa,21,Pico,275.4,0,5.0
T511724,Consulta de saldo,v1,Lima,22,Normal,2621.5,0,1.0
T511725,Consulta de saldo,v2,Trujillo,12,Normal,141.4,0,3.0
T511726,Recarga celular,v2,Arequipa,8,Pico,230.1,0,3.0
T511727,Pago de servicios,v1,Trujillo,17,Normal,154.7,0,4.0
T511728,Pago QR,v2,Trujillo,16,Normal,265.6,0,4.0
T511729,Transferencia,v2,Arequipa,9,Pico,326.4,0,4.0
T511730,Recarga celular,v1,Trujillo,12,Normal,233.1,0,4.0
T511731,Pago de servicios,v1,Lima,10,Pico,250.5,0,5.0
T511732,Consulta de saldo,v2,Lima,12,Normal,67.8,0,5.0
T511733,Recarga celular,v1,Lima,11,Normal,162.3,0,5.0
T511734,Transferencia,v1,Trujillo,22,Normal,394.4,0,4.0
T511735,Transferencia,v1,Trujillo,21,Pico,320.0,0,4.0
T511736,Consulta de saldo,v1,Trujillo,21,Pico,215.1,0,5.0
T511737,Transferencia,v1,Trujillo,19,Pico,341.7,0,4.0
T511738,Pago QR,v1,Lima,10,Pico,223.4,0,4.0
T511739,Transferencia,v1,Trujillo,18,Pico,476.9,0,2.0
T511740,Recarga celular,v2,Lima,17,Normal,83.8,0,5.0
T511741,Transferencia,v2,Lima,22,Normal,347.4,0,3.0
T511742,Transferencia,v2,Trujillo,1,Normal,393.0,0,5.0
T511743,Pago QR,v1,Lima,22,Normal,275.7,0,5.0
T511744,Recarga celular,v1,Arequipa,5,Normal,191.4,0,5.0
T511745,Recarga celular,v1,Lima,13,Normal,249.3,0,3.0
T511746,Recarga celular,v2,Lima,3,Normal,119.0,0,3.0
T511747,Recarga celular,v1,Arequipa,8,Pico,513.5,0,3.0
T511748,Consulta de saldo,v2,Lima,15,Normal,57.3,0,5.0
T511749,Recarga celular,v1,Trujillo,1,Normal,121.9,0,5.0
T511750,Pago de servicios,v1,Lima,21,Pico,320.9,0,3.0
T511751,Consulta de saldo,v1,Lima,0,Normal,58.3,0,5.0
T511752,Transferencia,v1,Lima,15,Normal,773.2,0,3.0
T511753,Transferencia,v1,Trujillo,16,Normal,476.6,0,3.0
T511754,Pago de servicios,v2,Lima,22,Normal,241.4,0,5.0
T511755,Pago de servicios,v2,Trujillo,16,Normal,191.4,0,3.0
T511756,Pago QR,v1,Lima,16,Normal,123.0,0,5.0
T511757,Pago QR,v2,Lima,15,Normal,125.1,0,5.0
T511758,Pago de servicios,v2,Trujillo,7,Normal,286.5,0,5.0
T511759,Consulta de saldo,v2,Lima,2,Normal,177.2,0,5.0
T511760,Transferencia,v1,Lima,6,Normal,105.2,0,4.0
T511761,Pago QR,v1,Lima,8,Pico,367.0,0,4.0
T511762,Transferencia,v2,Lima,20,Pico,362.7,0,5.0
T511763,Consulta de saldo,v2,Trujillo,17,Normal,62.7,0,5.0
T511764,Recarga celular,v2,Arequipa,6,Normal,179.9,0,5.0
T511765,Transferencia,v2,Trujillo,14,Normal,158.1,0,4.0
T511766,Recarga celular,v2,Trujillo,20,Pico,413.3,0,
T511767,Pago QR,v1,Trujillo,3,Normal,180.2,0,5.0
T511768,Consulta de saldo,v1,Lima,4,Normal,206.1,0,5.0
T511769,Transferencia,v1,Lima,6,Normal,482.1,0,3.0
T511770,Pago de servicios,v1,Lima,11,Normal,174.3,0,5.0
T511771,Pago de servicios,v2,Arequipa,11,Normal,299.0,0,4.0
T511772,Pago QR,v2,Lima,3,Normal,257.1,1,2.0
T511773,Consulta de saldo,v2,Trujillo,11,Normal,103.5,0,5.0
T511774,Consulta de saldo,v2,Lima,18,Pico,230.1,0,4.0
T511775,Recarga celular,v2,Lima,23,Normal,179.6,0,4.0
T511776,Pago QR,v2,Lima,21,Pico,233.0,0,5.0
T511777,Pago de servicios,v2,Arequipa,3,Normal,422.9,0,4.0
T511778,Transferencia,v2,Arequipa,5,Normal,212.4,0,5.0
T511779,Recarga celular,v1,Lima,2,Normal,182.3,0,4.0
T511780,Transferencia,v2,Lima,12,Normal,328.4,0,4.0
T511781,Consulta de saldo,v2,Lima,9,Pico,112.1,0,4.0
T511782,Consulta de saldo,v2,Lima,23,Normal,115.8,1,4.0
T511783,Pago QR,v2,Arequipa,15,Normal,168.2,0,3.0
T511784,Pago QR,v2,Trujillo,11,Normal,267.2,0,5.0
T511785,Transferencia,v1,Lima,7,Normal,197.2,0,4.0
T511786,Consulta de saldo,v2,Lima,20,Pico,243.4,0,3.0
T511787,Consulta de saldo,v2,Trujillo,2,Normal,96.3,0,5.0
T511788,Pago de servicios,v1,Lima,5,Normal,322.7,0,4.0
T511789,Consulta de saldo,v2,Lima,17,Normal,49.5,0,4.0
T511790,Pago QR,v1,Trujillo,12,Normal,190.1,0,5.0
T511791,Pago QR,v2,Trujillo,10,Pico,210.3,0,4.0
T511792,Pago QR,v1,Arequipa,14,Normal,264.1,0,4.0
T511793,Pago QR,v2,Lima,16,Normal,259.3,0,5.0
T511794,Transferencia,v1,Lima,6,Normal,268.2,0,4.0
T511795,Pago QR,v1,Arequipa,12,Normal,143.8,0,4.0
T511796,Consulta de saldo,v1,Lima,15,Normal,60.4,0,4.0
T511797,Transferencia,v1,Lima,15,Normal,295.4,0,4.0
T511798,Consulta de saldo,v1,Lima,14,Normal,62.5,0,5.0
T511799,Pago de servicios,v1,Lima,1,Normal,393.0,0,3.0
T511800,Pago QR,v1,Arequipa,21,Pico,167.0,0,3.0
T511801,Consulta de saldo,v1,Lima,1,Normal,96.9,0,5.0
T511802,Pago QR,v2,Arequipa,20,Pico,248.3,0,4.0
T511803,Transferencia,v2,Lima,8,Pico,156.4,0,4.0
T511804,Pago QR,v1,Lima,13,Normal,110.6,0,4.0
T511805,Recarga celular,v1,Trujillo,9,Pico,134.7,0,4.0
T511806,Pago QR,v1,Lima,6,Normal,101.9,0,4.0
T511807,Recarga celular,v2,Trujillo,3,Normal,96.9,0,5.0
T511808,Consulta de saldo,v2,Lima,14,Normal,92.2,0,5.0
T511809,Pago de servicios,v2,Lima,8,Pico,181.4,0,4.0
T511810,Recarga celular,v2,Lima,13,Normal,148.0,0,4.0
T511811,Consulta de saldo,v2,Trujillo,5,Normal,98.2,0,5.0
T511812,Pago QR,v1,Trujillo,7,Normal,216.6,0,5.0
T511813,Pago QR,v1,Lima,16,Normal,153.7,0,5.0
T511814,Pago QR,v1,Trujillo,18,Pico,203.9,0,5.0
T511815,Pago de servicios,v2,Arequipa,21,Pico,592.5,0,3.0
T511816,Transferencia,v2,Arequipa,12,Normal,213.8,0,4.0
T511817,Consulta de saldo,v2,Lima,7,Normal,68.9,0,5.0
T511818,Consulta de saldo,v1,Lima,23,Normal,110.9,0,2.0
T511819,Consulta de saldo,v2,Arequipa,11,Normal,368.0,0,4.0
T511820,Pago de servicios,v2,Trujillo,21,Pico,216.6,0,5.0
T511821,Transferencia,v1,Trujillo,1,Normal,291.8,0,4.0
T511822,Pago de servicios,v1,Lima,19,Pico,392.1,0,3.0
T511823,Recarga celular,v1,Lima,7,Normal,139.9,0,4.0
T511824,Transferencia,v1,Lima,3,Normal,172.5,0,4.0
T511825,Pago QR,v2,Trujillo,22,Normal,405.5,0,4.0
T511826,Pago QR,v2,Arequipa,15,Normal,108.8,0,4.0
T511827,Consulta de saldo,v2,Trujillo,12,Normal,119.2,0,4.0
T511828,Transferencia,v1,Arequipa,13,Normal,258.6,0,4.0
T511829,Pago QR,v2,Arequipa,3,Normal,343.8,0,5.0
T511830,Transferencia,v1,Lima,8,Pico,155.7,0,4.0
T511831,Pago de servicios,v2,Trujillo,16,Normal,298.5,0,4.0
T511832,Recarga celular,v2,Trujillo,10,Pico,322.0,0,5.0
T511833,Transferencia,v2,Arequipa,20,Pico,795.6,0,3.0
T511834,Pago de servicios,v2,Lima,4,Normal,578.5,0,4.0
T511835,Pago de servicios,v2,Lima,1,Normal,168.4,0,5.0
T511836,Pago de servicios,v1,Trujillo,15,Normal,436.1,0,2.0
T511837,Pago QR,v2,Trujillo,8,Pico,190.5,0,4.0
T511838,Pago de servicios,v2,Lima,22,Normal,294.7,0,3.0
T511839,Pago QR,v2,Lima,13,Normal,190.3,0,5.0
T511840,Transferencia,v1,Trujillo,14,Normal,158.3,0,4.0
T511841,Transferencia,v2,Arequipa,1,Normal,296.0,1,3.0
T511842,Pago QR,v1,Arequipa,2,Normal,186.9,0,5.0
T511843,Transferencia,v2,Arequipa,7,Normal,240.3,0,4.0
T511844,Consulta de saldo,v1,Lima,5,Normal,,0,3.0
T511845,Pago QR,v2,Trujillo,0,Normal,90.4,0,4.0
T511846,Transferencia,v1,Lima,20,Pico,282.1,0,3.0
T511847,Pago QR,v1,Lima,23,Normal,108.4,0,5.0
T511848,Pago QR,v1,Arequipa,4,Normal,108.7,0,5.0
T511849,Recarga celular,v2,Arequipa,7,Normal,237.6,0,3.0
T511850,Recarga celular,v2,Lima,20,Pico,193.7,0,5.0
T511851,Recarga celular,v2,Trujillo,15,Normal,192.0,0,4.0
T511852,Pago QR,v1,Arequipa,1,Normal,186.4,0,4.0
T511853,Transferencia,v1,Lima,23,Normal,222.0,0,5.0
T511854,Consulta de saldo,v1,Lima,16,Normal,151.5,0,5.0
T511855,Consulta de saldo,v1,Lima,3,Normal,66.1,0,
T511856,Recarga celular,v2,Arequipa,9,Pico,307.3,0,5.0
T511857,Consulta de saldo,v2,Lima,12,Normal,141.6,0,5.0
T511858,Pago QR,v1,Arequipa,20,Pico,257.9,0,5.0
T511859,Recarga celular,v2,Lima,20,Pico,145.9,0,4.0
T511860,Pago de servicios,v2,Trujillo,13,Normal,307.3,0,5.0
T511861,Transferencia,v2,Trujillo,2,Normal,651.6,0,3.0
T511862,Consulta de saldo,v1,Arequipa,10,Pico,82.4,0,5.0
T511863,Pago de servicios,v2,Trujillo,16,Normal,489.0,0,4.0
T511864,Pago QR,v1,Lima,19,Pico,95.1,0,5.0
T511865,Pago QR,v1,Trujillo,20,Pico,184.3,0,5.0
T511866,Consulta de saldo,v1,Lima,15,Normal,125.4,0,4.0
T511867,Pago QR,v2,Trujillo,5,Normal,137.4,0,4.0
T511868,Recarga celular,v1,Trujillo,21,Pico,578.9,0,4.0
T511869,Pago de servicios,v1,Lima,0,Normal,175.1,0,3.0
T511870,Consulta de saldo,v2,Lima,23,Normal,58.0,0,5.0
T511871,Pago QR,v1,Lima,1,Normal,386.2,0,4.0
T511872,Pago de servicios,v1,Lima,14,Normal,232.0,0,4.0
T511873,Consulta de saldo,v1,Lima,6,Normal,120.1,0,3.0
T511874,Pago QR,v1,Trujillo,5,Normal,159.9,0,4.0
T511875,Consulta de saldo,v2,Lima,12,Normal,183.7,0,5.0
T511876,Pago de servicios,v2,Lima,19,Pico,362.7,0,3.0
T511877,Recarga celular,v1,Lima,0,Normal,149.5,0,4.0
T511878,Pago QR,v2,Trujillo,12,Normal,288.7,0,4.0
T511879,Pago QR,v1,Lima,3,Normal,214.8,0,4.0
T511880,Consulta de saldo,v1,Lima,16,Normal,63.6,0,4.0
T511881,Pago QR,v1,Lima,21,Pico,469.1,0,2.0
T511882,Pago QR,v1,Trujillo,7,Normal,108.0,0,5.0
T511883,Transferencia,v2,Lima,10,Pico,235.1,0,4.0
T511884,Pago de servicios,v2,Arequipa,3,Normal,431.0,0,2.0
T511885,Transferencia,v2,Arequipa,13,Normal,579.4,0,3.0
T511886,Pago QR,v2,Lima,5,Normal,208.7,0,4.0
T511887,Pago de servicios,v2,Lima,9,Pico,359.8,0,4.0
T511888,Recarga celular,v1,Arequipa,6,Normal,132.0,0,4.0
T511889,Consulta de saldo,v2,Trujillo,19,Pico,305.9,0,4.0
T511890,Recarga celular,v2,Trujillo,15,Normal,117.9,0,5.0
T511891,Consulta de saldo,v1,Lima,1,Normal,246.8,0,3.0
T511892,Pago QR,v1,Arequipa,17,Normal,222.2,0,4.0
T511893,Pago de servicios,v1,Lima,9,Pico,280.1,0,4.0
T511894,Pago QR,v1,Lima,12,Normal,195.0,0,4.0
T511895,Recarga celular,v2,Trujillo,14,Normal,183.5,0,4.0
T511896,Recarga celular,v2,Lima,13,Normal,129.8,0,4.0
T511897,Transferencia,v1,Arequipa,11,Normal,292.5,0,3.0
T511898,Transferencia,v2,Lima,14,Normal,213.1,0,4.0
T511899,Pago de servicios,v2,Lima,15,Normal,385.4,0,4.0
T511900,Transferencia,v2,Lima,5,Normal,199.7,0,4.0
T511901,Consulta de saldo,v1,Arequipa,1,Normal,54.6,0,3.0
T511902,Recarga celular,v1,Lima,20,Pico,125.9,0,3.0
T511903,Pago QR,v2,Lima,13,Normal,136.5,0,4.0
T511904,Transferencia,v2,Lima,14,Normal,350.7,0,4.0
T511905,Transferencia,v2,Trujillo,8,Pico,636.0,0,4.0
T511906,Transferencia,v2,Trujillo,1,Normal,263.1,0,3.0
T511907,Consulta de saldo,v2,Lima,4,Normal,267.3,0,5.0
T511908,Consulta de saldo,v2,Arequipa,10,Pico,84.9,0,5.0
T511909,Transferencia,v1,Trujillo,0,Normal,239.8,0,4.0
T511910,Pago de servicios,v2,Lima,13,Normal,409.2,0,5.0
T511911,Transferencia,v1,Arequipa,17,Normal,259.1,0,5.0
T511912,Recarga celular,v1,Trujillo,21,Pico,155.3,0,5.0
T511913,Pago QR,v1,Lima,15,Normal,187.5,0,4.0
T511914,Consulta de saldo,v2,Arequipa,12,Normal,115.9,0,5.0
T511915,Pago de servicios,v1,Lima,6,Normal,443.0,0,4.0
T511916,Transferencia,v2,Lima,10,Pico,190.3,0,3.0
T511917,Recarga celular,v2,Lima,1,Normal,61.3,0,4.0
T511918,Pago de servicios,v2,Lima,6,Normal,266.2,0,4.0
T511919,Recarga celular,v1,Lima,17,Normal,73.3,0,5.0
T511920,Recarga celular,v2,Arequipa,4,Normal,98.6,0,4.0
T511921,Consulta de saldo,v2,Lima,20,Pico,45.5,0,4.0
T511922,Pago de servicios,v1,Arequipa,3,Normal,364.9,0,4.0
T511923,Pago QR,v1,Lima,3,Normal,289.6,0,4.0
T511924,Transferencia,v1,Lima,21,Pico,443.6,0,4.0
T511925,Pago QR,v1,Trujillo,21,Pico,127.0,0,5.0
T511926,Pago QR,v1,Lima,6,Normal,206.5,0,5.0
T511927,Pago QR,v2,Arequipa,2,Normal,370.3,1,3.0
T511928,Pago de servicios,v1,Lima,2,Normal,321.8,0,4.0
T511929,Pago de servicios,v2,Arequipa,15,Normal,317.6,0,5.0
T511930,Consulta de saldo,v2,Arequipa,13,Normal,36.5,0,4.0
T511931,Transferencia,v1,Lima,7,Normal,215.6,0,4.0
T511932,Recarga celular,v1,Lima,21,Pico,466.0,0,3.0
T511933,Recarga celular,v1,Lima,23,Normal,133.5,0,5.0
T511934,Recarga celular,v2,Lima,2,Normal,135.1,0,5.0
T511935,Pago QR,v2,Lima,19,Pico,99.5,0,4.0
T511936,Pago QR,v1,Lima,6,Normal,156.9,0,4.0
T511937,Consulta de saldo,v1,Lima,1,Normal,177.4,0,5.0
T511938,Transferencia,v2,Lima,19,Pico,304.2,0,3.0
T511939,Transferencia,v1,Arequipa,16,Normal,449.6,0,4.0
T511940,Pago de servicios,v1,Lima,0,Normal,209.5,0,4.0
T511941,Pago de servicios,v2,Arequipa,2,Normal,351.3,0,4.0
T511942,Transferencia,v2,Arequipa,7,Normal,370.6,0,3.0
T511943,Pago QR,v2,Trujillo,1,Normal,415.4,0,5.0
T511944,Pago de servicios,v2,Lima,16,Normal,343.8,0,2.0
T511945,Transferencia,v2,Arequipa,12,Normal,270.5,0,5.0
T511946,Transferencia,v2,Lima,4,Normal,255.8,0,5.0
T511947,Transferencia,v1,Lima,11,Normal,101.1,0,4.0
T511948,Recarga celular,v1,Trujillo,16,Normal,149.9,0,4.0
T511949,Pago QR,v1,Lima,23,Normal,170.6,0,4.0
T511950,Pago de servicios,v1,Lima,10,Pico,645.1,0,3.0
T511951,Consulta de saldo,v2,Lima,10,Pico,50.0,0,5.0
T511952,Pago QR,v1,Lima,21,Pico,105.7,0,4.0
T511953,Recarga celular,v2,Lima,11,Normal,139.9,0,4.0
T511954,Pago QR,v1,Lima,0,Normal,167.3,0,5.0
T511955,Consulta de saldo,v2,Arequipa,12,Normal,106.2,0,4.0
T511956,Pago QR,v1,Lima,7,Normal,86.6,0,5.0
T511957,Transferencia,v2,Lima,16,Normal,153.0,0,4.0
T511958,Pago de servicios,v2,Lima,4,Normal,292.2,0,3.0
T511959,Pago QR,v1,Arequipa,11,Normal,266.6,0,4.0
T511960,Recarga celular,v1,Lima,15,Normal,3300.7,0,1.0
T511961,Pago de servicios,v2,Arequipa,18,Pico,746.4,0,3.0
T511962,Recarga celular,v1,Trujillo,19,Pico,308.3,0,3.0
T511963,Transferencia,v2,Lima,17,Normal,193.8,0,5.0
T511964,Pago de servicios,v1,Lima,7,Normal,291.2,0,5.0
T511965,Transferencia,v2,Lima,4,Normal,317.9,0,4.0
T511966,Transferencia,v1,Lima,20,Pico,277.2,0,5.0
T511967,Pago QR,v2,Lima,21,Pico,249.2,0,5.0
T511968,Transferencia,v2,Lima,5,Normal,181.9,0,3.0
T511969,Pago QR,v1,Arequipa,0,Normal,331.2,0,5.0
T511970,Pago de servicios,v1,Arequipa,18,Pico,841.5,0,3.0
T511971,Consulta de saldo,v2,Trujillo,11,Normal,50.4,0,4.0
T511972,Transferencia,v1,Lima,1,Normal,326.4,0,5.0
T511973,Pago QR,v2,Arequipa,11,Normal,197.8,0,5.0
T511974,Consulta de saldo,v2,Arequipa,13,Normal,93.9,0,4.0
T511975,Pago QR,v2,Lima,2,Normal,195.6,0,3.0
T511976,Consulta de saldo,v2,Arequipa,19,Pico,275.4,0,5.0
T511977,Pago de servicios,v1,Lima,17,Normal,260.8,0,3.0
T511978,Pago de servicios,v2,Lima,6,Normal,307.0,0,4.0
T511979,Transferencia,v1,Lima,15,Normal,154.3,0,4.0
T511980,Pago QR,v1,Lima,1,Normal,206.3,0,4.0
T511981,Consulta de saldo,v1,Trujillo,8,Pico,58.1,0,4.0
T511982,Pago QR,v2,Lima,16,Normal,193.0,0,4.0
T511983,Transferencia,v1,Arequipa,16,Normal,317.5,0,3.0
T511984,Pago QR,v2,Lima,6,Normal,177.3,0,3.0
T511985,Transferencia,v2,Trujillo,11,Normal,161.3,0,5.0
T511986,Pago QR,v1,Lima,15,Normal,123.6,0,4.0
T511987,Pago QR,v1,Lima,13,Normal,258.2,0,4.0
T511988,Transferencia,v2,Trujillo,9,Pico,417.6,0,
T511989,Pago QR,v1,Lima,16,Normal,290.6,1,3.0
T511990,Transferencia,v2,Lima,6,Normal,236.0,0,3.0
T511991,Pago de servicios,v2,Trujillo,18,Pico,465.3,0,3.0
T511992,Pago QR,v2,Arequipa,20,Pico,437.8,0,2.0
T511993,Pago QR,v1,Arequipa,12,Normal,205.8,0,5.0
T511994,Pago de servicios,v1,Lima,16,Normal,255.1,0,3.0
T511995,Pago QR,v2,Arequipa,14,Normal,481.9,0,5.0
T511996,Transferencia,v1,Arequipa,14,Normal,395.8,0,4.0
T511997,Recarga celular,v1,Lima,13,Normal,108.4,0,5.0
T511998,Transferencia,v1,Arequipa,18,Pico,457.3,0,4.0
T511999,Recarga celular,v1,Lima,3,Normal,231.2,0,4.0
T512000,Consulta de saldo,v1,Lima,10,Pico,82.7,0,5.0
T512001,Pago QR,v2,Lima,17,Normal,230.2,0,3.0
T512002,Transferencia,v2,Lima,16,Normal,286.0,0,5.0
T512003,Recarga celular,v2,Lima,13,Normal,217.6,0,2.0
T512004,Pago QR,v2,Lima,6,Normal,146.5,0,4.0
T512005,Pago de servicios,v1,Lima,23,Normal,231.0,0,5.0
T512006,Pago QR,v1,Arequipa,3,Normal,206.4,0,4.0
T512007,Consulta de saldo,v1,Lima,2,Normal,122.9,0,4.0
T512008,Transferencia,v2,Lima,0,Normal,217.1,0,3.0
T512009,Pago de servicios,v1,Arequipa,16,Normal,291.6,0,4.0
T512010,Pago de servicios,v1,Arequipa,0,Normal,604.1,0,
T512011,Recarga celular,v2,Lima,7,Normal,88.4,0,4.0
T512012,Pago QR,v1,Arequipa,23,Normal,225.8,0,5.0
T512013,Pago QR,v2,Lima,4,Normal,268.1,0,4.0
T512014,Transferencia,v1,Lima,22,Normal,307.5,0,3.0
T512015,Pago de servicios,v1,Trujillo,13,Normal,152.2,0,4.0
T512016,Transferencia,v2,Lima,4,Normal,299.7,0,3.0
T512017,Transferencia,v2,Lima,2,Normal,222.5,0,3.0
T512018,Pago QR,v1,Lima,12,Normal,179.4,0,3.0
T512019,Pago QR,v2,Lima,1,Normal,190.7,0,4.0
T512020,Consulta de saldo,v2,Lima,20,Pico,245.8,0,4.0
T512021,Consulta de saldo,v2,Trujillo,19,Pico,88.1,0,4.0
T512022,Consulta de saldo,v2,Arequipa,19,Pico,73.4,0,4.0
T512023,Pago de servicios,v2,Lima,16,Normal,157.3,0,4.0
T512024,Consulta de saldo,v1,Trujillo,1,Normal,159.3,0,5.0
T512025,Pago QR,v2,Trujillo,21,Pico,340.4,0,4.0
T512026,Transferencia,v2,Trujillo,22,Normal,132.8,0,4.0
T512027,Pago de servicios,v2,Arequipa,15,Normal,236.6,0,3.0
T512028,Pago QR,v1,Arequipa,1,Normal,469.5,0,4.0
T512029,Pago de servicios,v2,Lima,17,Normal,391.0,0,5.0
T512030,Consulta de saldo,v2,Lima,2,Normal,86.6,0,4.0
T512031,Consulta de saldo,v1,Trujillo,20,Pico,67.6,0,4.0
T512032,Consulta de saldo,v2,Arequipa,19,Pico,313.5,0,5.0
T512033,Pago de servicios,v2,Lima,8,Pico,359.6,0,4.0
T512034,Transferencia,v1,Arequipa,6,Normal,399.7,0,4.0
T512035,Pago de servicios,v2,Arequipa,18,Pico,392.4,0,3.0
T512036,Pago de servicios,v1,Trujillo,16,Normal,321.9,0,5.0
T512037,Transferencia,v1,Arequipa,9,Pico,640.0,0,3.0
T512038,Recarga celular,v2,Lima,18,Pico,194.2,0,
T512039,Pago QR,v1,Lima,18,Pico,216.4,0,5.0
T512040,Transferencia,v2,Lima,12,Normal,218.3,0,4.0
T512041,Recarga celular,v1,Lima,1,Normal,168.8,0,5.0
T512042,Recarga celular,v2,Lima,15,Normal,94.9,0,4.0
T512043,Transferencia,v1,Trujillo,1,Normal,296.0,0,4.0
T512044,Recarga celular,v1,Lima,0,Normal,138.4,0,4.0
T512045,Transferencia,v1,Lima,6,Normal,346.5,0,3.0
T512046,Pago QR,v1,Lima,20,Pico,137.7,0,5.0
T512047,Pago de servicios,v2,Lima,21,Pico,376.3,0,4.0
T512048,Transferencia,v2,Lima,19,Pico,,0,3.0
T512049,Pago de servicios,v2,Trujillo,0,Normal,188.5,0,5.0
T512050,Consulta de saldo,v1,Lima,22,Normal,120.4,0,5.0
T512051,Transferencia,v1,Lima,2,Normal,304.4,0,3.0
T512052,Transferencia,v2,Arequipa,14,Normal,208.9,0,5.0
T512053,Transferencia,v1,Lima,8,Pico,416.4,0,3.0
T512054,Transferencia,v2,Lima,3,Normal,218.5,0,3.0
T512055,Consulta de saldo,v2,Arequipa,21,Pico,49.1,1,5.0
T512056,Pago QR,v2,Lima,13,Normal,263.2,0,3.0
T512057,Pago de servicios,v1,Lima,8,Pico,288.0,0,4.0
T512058,Consulta de saldo,v2,Arequipa,5,Normal,148.4,0,5.0
T512059,Consulta de saldo,v1,Trujillo,7,Normal,114.0,0,5.0
T512060,Recarga celular,v1,Trujillo,20,Pico,240.0,0,5.0
T512061,Pago QR,v1,Arequipa,5,Normal,523.7,0,3.0
T512062,Pago QR,v1,Trujillo,18,Pico,207.0,0,5.0
T512063,Pago de servicios,v1,Arequipa,4,Normal,411.0,0,5.0
T512064,Transferencia,v2,Lima,23,Normal,569.3,0,3.0
